Data,Cultivo,Estadual,País,Id,Último,Abertura,Máxima,Mínima,USD,Precipitacao,Temperatura,lag_Estadual,predict_Estadual,model
2007-09-01,Soja,30.2388,33.8835,0,99125.0,87525.0,1.01775,87250.0,1.9660130434782608,0.0,24.1,26.49,,ARIMA
2007-10-01,Soja,31.5605,35.5977,0,1.01,99150.0,1.0165,92200.0,1.899578947368421,4.0,26.6,30.2388,,ARIMA
2007-11-01,Soja,33.4084,37.0644,0,1.08,1.0095,1.114,96425.0,1.8010409090909092,64.2,25.3,31.5605,,ARIMA
2007-12-01,Soja,35.1258,38.9736,0,1.199,1.08325,1.23,1.0685,1.769925,31.6,24.6,33.4084,,ARIMA
2008-01-01,Soja,36.24,40.4589,0,1.2745,1.20625,1.32,1.1895,1.7859850000000002,17.6,24.2,35.1258,,ARIMA
2008-02-01,Soja,40.3197,43.533,0,1.522,1.27525,1.524,1.27525,1.774259090909091,78.6,23.5,36.24,,ARIMA
2008-03-01,Soja,38.1866,43.6954,0,1.19725,1.5195,1.571,1.19725,1.727742105263158,120.2,23.9,40.3197,,ARIMA
2008-04-01,Soja,36.7754,41.3616,0,1.30175,1.167,1.398,1.1065,1.70758,260.6,24.0,38.1866,,ARIMA
2008-05-01,Soja,37.5141,41.345,0,1.3635,1.305,1.402,1.22625,1.6889285714285716,18.2,23.5,36.7754,,ARIMA
2008-06-01,Soja,41.9257,44.3478,0,1.605,1.357,1.60725,1.3465,1.660535,18.2,22.2,37.5141,,ARIMA
2008-07-01,Soja,43.1599,46.7106,0,1.39575,1.60475,1.663,1.35425,1.618857142857143,0.0,21.8,41.9257,,ARIMA
2008-08-01,Soja,36.6024,40.7546,0,1.332,1.395,1.4045,1.18625,1.5914130434782607,0.0,23.9,43.1599,,ARIMA
2008-09-01,Soja,38.9512,41.8478,0,1.045,1.306,1.49,1.039,1.6123142857142858,0.2,26.0,36.6024,,ARIMA
2008-10-01,Soja,37.6106,41.2113,0,92525.0,1.05475,1.066,82500.0,1.7995681818181817,4.6,25.3,38.9512,,ARIMA
2008-11-01,Soja,38.3209,41.3938,0,88300.0,92275.0,97200.0,83525.0,2.1728521739130433,4.6,25.3,37.6106,,ARIMA
2008-12-01,Soja,35.7145,41.0572,0,97225.0,87925.0,97625.0,77625.0,2.26629,66.4,25.4,38.3209,,ARIMA
2009-01-01,Soja,39.2535,43.3417,0,98000.0,96500.0,1.0465,95125.0,2.3944136363636366,66.4,24.3,35.7145,,ARIMA
2009-02-01,Soja,37.827,44.2186,0,87450.0,97250.0,1.019,85100.0,2.307442857142857,34.8,24.7,39.2535,,ARIMA
2009-03-01,Soja,36.2541,41.2643,0,95200.0,86950.0,98125.0,84300.0,2.3126722222222225,56.0,24.3,37.827,,ARIMA
2009-04-01,Soja,38.9496,43.6527,0,1.07,94900.0,1.073,94300.0,2.313836363636364,11.8,24.0,36.2541,,ARIMA
2009-05-01,Soja,41.4439,45.4917,0,1.184,1.06825,1.20075,1.06075,2.20585,11.8,24.0,38.9496,,ARIMA
2009-06-01,Soja,41.4759,45.2255,0,1.22625,1.186,1.29125,1.1505,2.060905,11.8,24.0,41.4439,,ARIMA
2009-07-01,Soja,39.3092,42.8687,0,1.134,1.228,1.2655,97025.0,1.9575571428571428,11.8,24.0,41.4759,,ARIMA
2009-08-01,Soja,40.7814,42.9887,0,1.1,1.1405,1.24125,97675.0,1.9327521739130433,11.8,24.0,39.3092,,ARIMA
2009-09-01,Soja,39.2633,41.8283,0,92700.0,1.1,1.11425,90150.0,1.8451809523809526,11.8,24.0,40.7814,,ARIMA
2009-10-01,Soja,37.9311,41.1193,0,91800.0,92475.0,93275.0,91475.0,1.819795238095238,11.8,24.0,39.2633,,ARIMA
2009-11-01,Soja,38.2198,40.9549,0,1.05788,97575.0,1.06913,95275.0,1.7384190476190475,11.8,24.0,37.9311,,ARIMA
2009-12-01,Soja,36.1537,40.4875,0,1.04925,1.05813,1.07788,99238.0,1.7261600000000001,11.8,24.0,38.2198,,ARIMA
2010-01-01,Soja,31.1782,38.4233,0,91550.0,1.04863,1.07463,91388.0,1.7503136363636365,11.8,24.0,36.1537,,ARIMA
2010-02-01,Soja,27.2548,34.6757,0,96263.0,91563.0,98488.0,90025.0,1.7798200000000002,11.8,24.0,31.1782,,ARIMA
2010-03-01,Soja,25.998,32.0391,0,94038.0,96663.0,97738.0,92213.0,1.8416333333333332,11.8,24.0,27.2548,,ARIMA
2010-04-01,Soja,27.2676,31.6267,0,99975.0,94038.0,1.01988,93263.0,1.7858434782608694,11.8,24.0,25.998,,ARIMA
2010-05-01,Soja,28.5116,31.9699,0,94088.0,99413.0,99988.0,92763.0,1.75657,11.8,24.0,27.2676,,ARIMA
2010-06-01,Soja,29.8298,32.5076,0,93438.0,94075.0,96450.0,92638.0,1.813190476190476,11.8,24.0,28.5116,,ARIMA
2010-07-01,Soja,32.121,34.1392,0,1.01388,93475.0,1.02225,92650.0,1.8065285714285715,11.8,24.0,29.8298,,ARIMA
2010-08-01,Soja,35.2727,36.8517,0,1.01063,1.01325,1.05388,99363.0,1.7696363636363637,11.8,22.0,32.121,,ARIMA
2010-09-01,Soja,37.2669,38.0546,0,1.10263,1.00988,1.14338,1.00088,1.7595636363636364,4.8,24.1,35.2727,,ARIMA
2010-10-01,Soja,39.891,39.8339,0,1.24163,1.10263,1.2485,1.04213,1.7187095238095238,2.8,27.8,37.2669,,ARIMA
2010-11-01,Soja,43.8356,42.9463,0,1.24588,1.24175,1.348,1.17538,1.6835,9.8,25.8,39.891,,ARIMA
2010-12-01,Soja,43.9155,44.1623,0,1.40388,1.24338,1.40388,1.24038,1.7133299999999998,236.0,24.2,43.8356,,ARIMA
2011-01-01,Soja,42.267,44.6908,0,1.41088,1.39575,1.43238,1.35588,1.693413043478261,236.0,23.7,43.9155,,ARIMA
2011-02-01,Soja,40.8013,44.8849,0,1.36588,1.4135,1.45575,1.29625,1.6749142857142858,236.0,23.7,42.267,,ARIMA
2011-03-01,Soja,38.9326,43.0525,0,1.41663,1.36825,1.43175,1.269,1.66799,236.0,23.7,40.8013,,ARIMA
2011-04-01,Soja,36.9964,41.5964,0,1.39488,1.4165,1.4165,1.31688,1.6590999999999998,236.0,24.1,38.9326,,ARIMA
2011-05-01,Soja,37.7075,40.2739,0,1.38238,1.391,1.40213,1.30675,1.5864473684210525,170.8,24.6,36.9964,,ARIMA
2011-06-01,Soja,38.4155,40.6801,0,1.30375,1.38413,1.41938,1.28763,1.613490909090909,0.4,23.2,37.7075,,ARIMA
2011-07-01,Soja,38.5916,40.5608,0,1.35275,1.30363,1.40788,1.29975,1.5870428571428572,2.0,23.1,38.4155,,ARIMA
2011-08-01,Soja,40.0545,41.3443,0,1.45513,1.35275,1.46488,1.27675,1.5639380952380952,0.0,23.3,38.5916,,ARIMA
2011-09-01,Soja,42.1055,43.7439,0,1.17513,1.45438,1.45675,1.17513,1.597008695652174,92.6,23.7,40.0545,,ARIMA
2011-10-01,Soja,40.3807,42.2553,0,1.214,1.17638,1.27563,1.15225,1.7497761904761906,92.6,23.7,42.1055,,ARIMA
2011-11-01,Soja,38.8961,41.3245,0,1.13338,1.21488,1.23138,1.10288,1.77257,92.6,23.7,40.3807,,ARIMA
2011-12-01,Soja,37.7835,40.806,0,1.21188,1.13363,1.21863,1.09463,1.7904900000000001,92.6,23.7,38.8961,,ARIMA
2012-01-01,Soja,38.8842,41.972,0,1.20038,1.21188,1.24438,1.15038,1.8368863636363635,92.6,23.7,37.7835,,ARIMA
2012-02-01,Soja,38.5376,42.294,0,1.31913,1.20213,1.32413,1.20213,1.7896818181818182,92.6,23.7,38.8842,,ARIMA
2012-03-01,Soja,43.7411,45.8106,0,1.40188,1.31563,1.41588,1.30638,1.7183947368421055,92.6,23.7,38.5376,,ARIMA
2012-04-01,Soja,49.0488,50.9634,0,1.50088,1.40663,1.50663,1.404,1.795309090909091,92.6,23.7,43.7411,,ARIMA
2012-05-01,Soja,53.7477,53.977,0,1.34425,1.501,1.51238,1.33963,1.854835,115.8,24.6,49.0488,,ARIMA
2012-06-01,Soja,58.0421,56.6668,0,1.48088,1.43838,1.48638,1.43113,1.9859909090909091,103.2,23.4,53.7477,,ARIMA
2012-07-01,Soja,66.8305,65.1812,0,1.67375,1.48088,1.77762,1.48088,2.049195,0.0,23.0,58.0421,,ARIMA
2012-08-01,Soja,71.1936,71.848,0,1.75437,1.67363,1.77062,1.57075,2.0287363636363636,0.0,22.7,66.8305,,ARIMA
2012-09-01,Soja,72.5522,75.0114,0,1.59188,1.77263,1.78888,1.55763,2.0294434782608697,0.0,24.6,71.1936,,ARIMA
2012-10-01,Soja,67.6454,69.3583,0,1.55088,1.592,1.59675,1.48588,2.0280789473684213,177.0,26.3,72.5522,,ARIMA
2012-11-01,Soja,66.4129,66.9942,0,1.44063,1.551,1.57113,1.37238,2.0298454545454545,177.0,26.0,67.6454,,ARIMA
2012-12-01,Soja,65.5669,66.798,0,1.4085,1.44063,1.50863,1.40088,2.06775,177.0,24.4,66.4129,,ARIMA
2013-01-01,Soja,53.4468,60.1132,0,1.47063,1.43263,1.484,1.35263,2.077835,177.0,24.4,65.5669,,ARIMA
2013-02-01,Soja,47.719,56.732,0,1.44875,1.47088,1.51638,1.40463,2.031077272727273,177.0,24.4,53.4468,,ARIMA
2013-03-01,Soja,45.3291,54.2453,0,1.40688,1.449,1.48413,1.39763,1.9732500000000002,177.0,24.4,47.719,,ARIMA
2013-04-01,Soja,43.3512,51.2587,0,1.3965,1.40675,1.44113,1.35463,1.98284,177.0,24.6,45.3291,,ARIMA
2013-05-01,Soja,48.2672,52.7482,0,1.51013,1.39613,1.54638,1.36563,2.0022136363636363,16.2,23.4,43.3512,,ARIMA
2013-06-01,Soja,54.3265,58.2958,0,1.42938,1.50938,1.5585,1.4015,2.0348428571428574,16.2,23.6,48.2672,,ARIMA
2013-07-01,Soja,54.3038,60.0837,0,1.24725,1.42713,1.52613,1.2375,2.172955,22.8,24.0,54.3265,,ARIMA
2013-08-01,Soja,54.6352,59.0522,0,1.35638,1.24763,1.40938,1.18688,2.2521695652173914,22.8,22.5,54.3038,,ARIMA
2013-09-01,Soja,59.0485,63.1708,0,1.28138,1.39388,1.40838,1.28138,2.342190909090909,0.0,23.2,54.6352,,ARIMA
2013-10-01,Soja,59.65,63.4433,0,1.26563,1.27838,1.31863,1.26188,2.270509523809524,66.8,25.2,59.0485,,ARIMA
2013-11-01,Soja,61.7147,64.8517,0,1.337,1.26588,1.34088,1.24713,2.1886478260869566,124.2,24.7,59.65,,ARIMA
2013-12-01,Soja,61.9137,65.1907,0,1.28938,1.33588,1.35338,1.28938,2.29535,230.0,24.1,61.7147,,ARIMA
2014-01-01,Soja,55.0727,61.8907,0,1.28388,1.28938,1.32988,1.26013,2.345485714285714,314.4,24.0,61.9137,,ARIMA
2014-02-01,Soja,53.7762,61.3194,0,1.41413,1.28188,1.44375,1.27838,2.382209090909091,388.8,23.5,55.0727,,ARIMA
2014-03-01,Soja,55.1181,62.8381,0,1.46238,1.41713,1.46613,1.36575,2.38368,277.8,23.5,53.7762,,ARIMA
2014-04-01,Soja,55.6393,61.4241,0,1.51138,1.46325,1.53163,1.45613,2.3260894736842106,413.2,24.0,55.1181,,ARIMA
2014-05-01,Soja,57.3806,61.4476,0,1.49113,1.51063,1.53663,1.44213,2.23277,107.2,26.0,55.6393,,ARIMA
2014-06-01,Soja,57.3626,61.403,0,1.3275,1.48713,1.51163,1.31538,2.2208809523809525,107.2,26.0,57.3806,,ARIMA
2014-07-01,Soja,55.0277,57.7991,0,1.09813,1.3275,1.33475,1.09425,2.2354700000000003,107.2,26.0,57.3626,,ARIMA
2014-08-01,Soja,56.4311,57.5588,0,1.02425,1.0945,1.17038,1.01988,2.2246478260869567,107.2,26.0,55.0277,,ARIMA
2014-09-01,Soja,53.7148,54.1506,0,91238.0,1.0205,1.03788,90563.0,2.2680285714285713,107.2,26.0,56.4311,,ARIMA
2014-10-01,Soja,53.6219,54.2005,0,1.04313,91100.0,1.05913,90438.0,2.332868181818182,107.2,26.0,53.7148,,ARIMA
2014-11-01,Soja,56.6173,57.4749,0,1.01413,1.04563,1.08613,99563.0,2.4482608695652175,46.0,26.1,53.6219,,ARIMA
2014-12-01,Soja,56.5336,58.5242,0,1.02288,1.01063,1.06775,98388.0,2.548365,197.4,25.0,56.6173,,ARIMA
2015-01-01,Soja,53.2508,56.6907,0,96163.0,1.01963,1.06163,95513.0,2.6393636363636364,105.6,24.0,56.5336,,ARIMA
2015-02-01,Soja,51.1383,55.6737,0,1.03038,96138.0,1.03788,95913.0,2.6342285714285714,40.0,24.5,53.2508,,ARIMA
2015-03-01,Soja,55.7112,60.0172,0,97263.0,1.03013,1.03888,95363.0,2.81645,133.0,24.0,51.1383,,ARIMA
2015-04-01,Soja,55.3615,59.1233,0,97713.0,97275.0,99488.0,94475.0,3.1394772727272726,307.8,24.3,55.7112,,ARIMA
2015-05-01,Soja,54.0844,57.2642,0,93438.0,97750.0,99038.0,92063.0,3.0432200000000003,146.0,24.2,55.3615,,ARIMA
2015-06-01,Soja,54.2962,57.9628,0,1.04825,93163.0,1.05113,92163.0,3.061715,39.6,23.8,54.0844,,ARIMA
2015-07-01,Soja,57.2552,61.5629,0,95313.0,1.048,1.05475,93788.0,3.1117380952380955,14.6,23.4,54.2962,,ARIMA
2015-08-01,Soja,59.7527,64.8137,0,88713.0,95038.0,1.00913,87113.0,3.2231434782608694,14.6,27.4,57.2552,,ARIMA
2015-09-01,Soja,65.7242,69.0592,0,89163.0,88450.0,90175.0,85488.0,3.5143047619047616,14.6,27.4,59.7527,,ARIMA
2015-10-01,Soja,67.8806,72.0625,0,88513.0,89125.0,91963.0,86838.0,3.906457142857143,14.6,27.4,65.7242,,ARIMA
2015-11-01,Soja,65.4346,71.2137,0,88163.0,88788.0,89088.0,84438.0,3.8801380952380953,86.6,26.4,67.8806,,ARIMA
2015-12-01,Soja,65.2294,70.2052,0,86363.0,88088.0,90963.0,85425.0,3.77646,148.2,25.9,65.4346,,ARIMA
2016-01-01,Soja,66.7628,71.6657,0,88238.0,86313.0,88788.0,85238.0,3.871136363636363,156.6,25.6,65.2294,,ARIMA
2016-02-01,Soja,62.9927,70.1485,0,86112.0,88288.0,88988.0,85963.0,4.05235,294.4,24.7,66.7628,,ARIMA
2016-03-01,Soja,58.9407,65.5215,0,91262.0,86125.0,91688.0,85612.0,3.9737421052631574,80.6,25.4,62.9927,,ARIMA
2016-04-01,Soja,61.5107,65.0611,0,1.02988,90988.0,1.04612,90112.0,3.7039181818181817,235.4,24.7,58.9407,,ARIMA
2016-05-01,Soja,73.7497,72.3155,0,1.07788,1.02812,1.09788,1.00862,3.5658450000000004,17.6,24.9,61.5107,,ARIMA
2016-06-01,Soja,83.2018,80.6961,0,1.17425,1.07525,1.20775,1.06862,3.5392904761904758,5.8,24.0,73.7497,,ARIMA
2016-07-01,Soja,75.2391,76.1042,0,1.01938,1.17725,1.1785,97375.0,3.4244772727272728,12.0,22.4,83.2018,,ARIMA
2016-08-01,Soja,71.217,70.9738,0,94188.0,1.00988,1.04112,93812.0,3.2755666666666667,0.0,23.8,75.2391,,ARIMA
2016-09-01,Soja,70.6414,70.5603,0,95525.0,94388.0,99388.0,93412.0,3.209660869565217,42.6,23.7,71.217,,ARIMA
2016-10-01,Soja,71.0813,69.5339,0,1.01188,95275.0,1.01988,93738.0,3.2563714285714283,42.6,24.0,70.6414,,ARIMA
2016-11-01,Soja,67.4912,69.111,0,1.03375,1.01175,1.06488,97562.0,3.185845,102.0,25.2,71.0813,,ARIMA
2016-12-01,Soja,65.4482,69.941,0,1.0051,1.03488,1.06138,98788.0,3.34203,217.8,24.3,67.4912,,ARIMA
2017-01-01,Soja,62.2955,67.1815,0,1.0246,1.0054,1.0799,99275.0,3.352268181818182,81.0,23.8,65.4482,,ARIMA
2017-02-01,Soja,58.8809,64.2665,0,1.03638,1.02412,1.0634,1.00938,3.196609090909091,417.6,24.0,62.2955,,ARIMA
2017-03-01,Soja,55.7307,61.4242,0,94588.0,1.03688,1.05188,94438.0,3.1041944444444445,429.0,23.4,58.8809,,ARIMA
2017-04-01,Soja,51.0063,55.7525,0,95712.0,94638.0,97188.0,92988.0,3.127930434782609,261.8,24.2,55.7307,,ARIMA
2017-05-01,Soja,54.4562,57.9241,0,91588.0,96188.0,98850.0,90962.0,3.136172222222222,35.8,24.2,51.0063,,ARIMA
2017-06-01,Soja,54.4073,58.3028,0,94838.0,91638.0,95038.0,90038.0,3.209509090909091,35.8,24.8,54.4562,,ARIMA
2017-07-01,Soja,56.1382,60.3109,0,99838.0,95662.0,1.03262,95612.0,3.2953666666666663,35.8,22.6,54.4073,,ARIMA
2017-08-01,Soja,54.0753,58.5431,0,94662.0,98850.0,99262.0,91738.0,3.2061380952380953,35.8,25.0,56.1382,,ARIMA
2017-09-01,Soja,55.6064,58.9046,0,96688.0,94762.0,98688.0,93862.0,3.1509173913043482,35.8,25.0,54.0753,,ARIMA
2017-10-01,Soja,57.4391,60.4003,0,98462.0,96738.0,1.00312,95262.0,3.1347899999999997,35.8,25.0,55.6064,,ARIMA
2017-11-01,Soja,58.8494,62.4569,0,98562.0,98475.0,1.00762,96712.0,3.1912285714285713,35.8,25.0,57.4391,,ARIMA
2017-12-01,Soja,59.0193,63.3514,0,96250.0,98688.0,1.01488,94662.0,3.25938,35.8,25.0,58.8494,,ARIMA
2018-01-01,Soja,57.5758,61.9512,0,99675.0,96750.0,1.00475,94450.0,3.2919150000000004,123.4,24.2,59.0193,,ARIMA
2018-02-01,Soja,58.9275,62.4139,0,1.055,99675.0,1.0595,96775.0,3.2106090909090907,123.4,24.2,57.5758,,ARIMA
2018-03-01,Soja,62.9935,67.2818,0,1.04475,1.055,1.0825,1.00925,3.2415000000000003,123.4,24.3,58.9275,,ARIMA
2018-04-01,Soja,67.7963,72.2781,0,1.0485,1.046,1.0675,98350.0,3.2792142857142856,123.4,24.6,62.9935,,ARIMA
2018-05-01,Soja,70.7859,74.3269,0,1.0195,1.049,1.0555,99250.0,3.407495238095238,123.4,24.0,67.7963,,ARIMA
2018-06-01,Soja,71.6051,72.0655,0,86275.0,1.02,1.0265,84250.0,3.636057142857143,12.2,23.4,70.7859,,ARIMA
2018-07-01,Soja,69.9632,73.8362,0,90750.0,86525.0,91150.0,81075.0,3.773171428571428,17.2,21.4,71.6051,,ARIMA
2018-08-01,Soja,71.6202,75.8643,0,84550.0,90750.0,90750.0,82900.0,3.8287636363636364,0.0,22.5,69.9632,,ARIMA
2018-09-01,Soja,74.5567,79.5278,0,84425.0,84550.0,85925.0,81225.0,3.9297565217391304,15.8,24.1,71.6202,,ARIMA
2018-10-01,Soja,71.9475,77.8646,0,85150.0,84500.0,89200.0,84000.0,4.1165473684210525,79.2,25.0,74.5567,,ARIMA
2018-11-01,Soja,67.3536,74.0273,0,89325.0,85025.0,90075.0,84575.0,3.758409090909091,299.0,25.0,71.9475,,ARIMA
2018-12-01,Soja,66.0011,72.1574,0,89400.0,91925.0,92800.0,86700.0,3.786665,378.2,24.5,67.3536,,ARIMA
2019-01-01,Soja,62.2195,69.278,0,91575.0,89400.0,92762.0,89112.0,3.885055,147.6,24.4,66.0011,,ARIMA
2019-02-01,Soja,62.3846,67.5871,0,91000.0,91575.0,93438.0,89312.0,3.7416818181818186,319.0,24.3,62.2195,,ARIMA
2019-03-01,Soja,64.1039,69.1283,0,88388.0,91000.0,92438.0,88312.0,3.7236249999999997,492.2,24.4,62.3846,,ARIMA
2019-04-01,Soja,63.8157,67.6829,0,85450.0,88388.0,90712.0,85138.0,3.846484210526316,342.6,24.8,64.1039,,ARIMA
2019-05-01,Soja,63.1625,66.1616,0,87825.0,85362.0,89262.0,79138.0,3.8961571428571427,0.0,24.4,63.8157,,ARIMA
2019-06-01,Soja,65.2316,70.1475,0,88188.0,87612.0,92300.0,84838.0,4.001518181818182,0.0,23.7,63.1625,,ARIMA
2019-07-01,Soja,63.9699,68.4306,0,88025.0,91512.0,93638.0,87462.0,3.8588263157894738,0.0,23.7,65.2316,,ARIMA
2019-08-01,Soja,69.4429,71.631,0,86825.0,88075.0,89662.0,85262.0,3.7793391304347828,0.0,25.2,63.9699,,ARIMA
2019-09-01,Soja,73.7361,75.7721,0,90425.0,86638.0,90662.0,85112.0,4.019981818181818,0.0,25.2,69.4429,,ARIMA
2019-10-01,Soja,74.5128,76.9515,0,93175.0,90412.0,94538.0,90338.0,4.1215,0.0,25.2,73.7361,,ARIMA
2019-11-01,Soja,76.914,78.0108,0,87662.0,93100.0,94212.0,87612.0,4.086986956521739,0.0,25.2,74.5128,,ARIMA
2019-12-01,Soja,77.6578,78.6838,0,94350.0,87662.0,94350.0,86762.0,4.155345,0.0,24.9,76.914,,ARIMA
2020-01-01,Soja,74.7031,77.4824,0,87262.0,94350.0,95450.0,87238.0,4.109590476190476,0.0,24.7,77.6578,,ARIMA
2020-02-01,Soja,73.4461,76.6416,0,89312.0,87112.0,90200.0,86888.0,4.149463636363636,0.0,25.2,74.7031,,ARIMA
2020-03-01,Soja,79.889,81.8793,0,88550.0,89188.0,91225.0,82112.0,4.341011111111111,0.0,24.6,73.4461,,ARIMA
2020-04-01,Soja,87.6745,87.712,0,85550.0,88575.0,88688.0,80838.0,4.883854545454546,0.0,25.4,79.889,,ARIMA
2020-05-01,Soja,95.629,94.7799,0,84050.0,85488.0,86112.0,82862.0,5.32558,0.0,24.8,87.6745,,ARIMA
2020-06-01,Soja,95.6078,95.8284,0,88300.0,84400.0,89100.0,83412.0,5.643445,0.0,22.4,95.629,,ARIMA
2020-07-01,Soja,104.0607,102.9306,0,89725.0,88375.0,90975.0,87062.0,5.1966,0.0,23.9,95.6078,,ARIMA
196,Soja,117.0222,113.3375,0,95250.0,89175.0,96688.0,86538.0,5.280191304347826,33.0,26.7,104.0607,110.9557384198192,ARIMA
