Data,Cultivo,Estadual,País,Id,Último,Abertura,Máxima,Mínima,USD,Precipitacao,Temperatura,lag_Estadual,predict_Estadual,model
197,Trigo,59.8474,58.5133,2,57812.0,54188.0,58662.0,53338.0,5.461233333333333,33.0,26.7,56.9863,60.104380317526854,ARIMA
198,Trigo,65.6995,66.6685,2,59850.0,57512.0,63762.0,56138.0,5.399485714285714,33.0,26.7,59.8474,67.16508642364604,ARIMA
199,Trigo,75.3144,77.126,2,58100.0,59675.0,62588.0,57950.0,5.625790476190476,33.0,26.7,65.6995,76.87002712394187,ARIMA
200,Trigo,69.5309,70.0093,2,64175.0,57938.0,64438.0,56350.0,5.417835,33.0,26.7,75.3144,76.7723625730535,ARIMA
201,Trigo,69.7542,72.0194,2,66262.0,64175.0,69312.0,62575.0,5.1455863636363635,33.0,25.1,69.5309,75.60622425698908,ARIMA
202,Trigo,75.0924,76.0532,2,66012.0,65700.0,68838.0,62575.0,5.3562449999999995,33.0,24.0,69.7542,78.30822354950521,ARIMA
203,Trigo,77.8716,78.5283,2,61875.0,66212.0,66862.0,59338.0,5.416494444444444,33.0,24.8,75.0924,82.410614259565,ARIMA
204,Trigo,84.5177,81.4105,2,73530.0,62200.0,76940.0,60138.0,5.646147826086957,33.0,23.6,77.8716,85.33301690620786,ARIMA
205,Trigo,86.8749,84.4425,2,66412.0,73325.0,76700.0,63975.0,5.562135,33.0,27.3,84.5177,90.45059525470334,ARIMA
206,Trigo,80.3345,81.0717,2,68025.0,67362.0,70400.0,63262.0,5.291057142857143,33.0,27.3,86.8749,89.51082315610951,ARIMA
207,Trigo,78.7582,78.1871,2,70350.0,67862.0,71790.0,60960.0,5.031904761904762,33.0,27.3,80.3345,84.72867358298284,ARIMA
208,Trigo,86.2675,82.3377,2,72400.0,70525.0,77462.0,70425.0,5.156704545454546,33.0,27.3,78.7582,86.61515867989297,ARIMA
209,Trigo,87.0757,82.3831,2,72575.0,72362.0,73310.0,67850.0,5.251718181818182,33.0,27.3,86.2675,90.07653137594399,ARIMA
210,Trigo,87.3113,82.828,2,77275.0,72500.0,78000.0,71275.0,5.279690476190477,33.0,27.3,87.0757,90.66045124868691,ARIMA
211,Trigo,87.4379,84.0226,2,77375.0,77450.0,86325.0,76250.0,5.53998,33.0,25.8,87.3113,91.33433896297467,ARIMA
212,Trigo,87.9916,84.3193,2,77075.0,78400.0,82400.0,75100.0,5.5568599999999995,33.0,24.4,87.4379,91.62201379417921,ARIMA
213,Trigo,88.7126,85.529,2,76125.0,77162.0,83140.0,73575.0,5.651391304347826,33.0,24.4,87.9916,92.62009540136899,ARIMA
214,Trigo,89.0057,86.4528,2,92800.0,76250.0,95125.0,74000.0,5.534104761904762,33.0,24.3,88.7126,93.43672225857472,ARIMA
215,Trigo,95.6921,95.7739,2,1.006,93675.0,1.36212,93250.0,5.196578947368421,33.0,24.8,89.0057,101.20894323993596,ARIMA
216,Trigo,94.1273,94.4438,2,1.05575,1.003,1.1435,98200.0,4.968381818181818,33.0,24.8,95.6921,103.50820046131659,ARIMA
217,Trigo,96.7208,103.0121,2,1.088,1.04525,1.2836,1.03425,4.758015789473684,33.0,24.8,94.1273,108.55077392069185,ARIMA
218,Trigo,104.9986,109.4711,2,88400.0,1.091,1.10862,88100.0,4.95505,33.0,23.6,96.7208,113.60074501565082,ARIMA
219,Trigo,108.9586,112.1541,2,80775.0,89025.0,94000.0,75425.0,5.049209523809524,33.0,22.6,104.9986,118.13901663862966,ARIMA
220,Trigo,109.498,105.5665,2,83150.0,81412.0,84850.0,72588.0,5.368071428571429,0.0,24.4,108.9586,115.54584693751572,ARIMA
221,Trigo,97.3042,95.0926,2,92150.0,80275.0,94575.0,77300.0,5.143286956521739,36.2,24.2,109.498,108.85222578394281,ARIMA
222,Trigo,92.478,93.3682,2,88225.0,92750.0,94962.0,82288.0,5.236957142857143,66.4,26.2,97.3042,102.08395727807876,ARIMA
223,Trigo,99.1789,93.7574,2,79550.0,87950.0,90390.0,77100.0,5.2503,128.0,24.9,92.478,100.17714581944256,ARIMA
224,Trigo,94.5878,87.1659,2,79200.0,76750.0,79900.0,70250.0,5.274649999999999,144.2,24.7,99.1789,98.98922922694801,ARIMA
225,Trigo,91.8808,82.9182,2,76125.0,79200.0,79450.0,71250.0,5.242431818181818,297.6,23.9,94.5878,94.05454661074344,ARIMA
226,Trigo,88.7906,81.5483,2,70550.0,76070.0,79740.0,70250.0,5.200681818181819,271.8,23.8,91.8808,91.96026167666616,ARIMA
227,Trigo,87.8728,81.5804,2,69225.0,69125.0,72400.0,65400.0,5.171688888888889,211.2,24.3,88.7906,90.68991509778859,ARIMA
228,Trigo,81.1515,78.0305,2,63375.0,69838.0,71012.0,62425.0,5.211460869565218,50.4,24.1,87.8728,88.01003654463403,ARIMA
229,Trigo,69.9096,68.9449,2,59425.0,63380.0,66850.0,57325.0,5.019733333333333,67.0,24.3,81.1515,79.0914368245717,ARIMA
230,Trigo,66.1334,65.6799,2,65100.0,60800.0,77025.0,60700.0,4.9828363636363635,67.0,24.2,69.9096,71.68652327410331,ARIMA
231,Trigo,66.1583,66.4136,2,66575.0,64662.0,77712.0,62200.0,4.851566666666667,67.0,26.2,66.1334,70.49765221999964,ARIMA
232,Trigo,64.1405,65.1631,2,60200.0,66850.0,68390.0,58640.0,4.800833333333333,67.0,26.2,66.1583,69.83043176725127,ARIMA
233,Trigo,52.5232,56.6561,2,54150.0,57400.0,60750.0,54000.0,4.903543478260869,67.0,26.2,64.1405,63.34539516508308,ARIMA
234,Trigo,50.9543,51.5039,2,55625.0,54430.0,60410.0,54110.0,4.93699,67.0,26.2,52.5232,54.61349879935837,ARIMA
235,Trigo,63.5847,60.8118,2,59800.0,55688.0,59900.0,54100.0,5.064842857142857,67.0,26.2,50.9543,59.95999134471946,ARIMA
236,Trigo,65.5408,64.1894,2,62800.0,56925.0,63975.0,56925.0,4.89834,67.0,26.2,63.5847,67.99881009491223,ARIMA
237,Trigo,65.0128,63.4706,2,60525.0,64000.0,64000.0,58525.0,4.897245,67.0,26.2,65.5408,68.42769859238834,ARIMA
238,Trigo,64.3794,62.9513,2,57750.0,59525.0,61150.0,55525.0,4.9143954545454545,67.0,25.6,65.0128,67.87430818614514,ARIMA
239,Trigo,62.4906,61.4674,2,57575.0,57500.0,58350.0,52350.0,4.964389473684211,67.0,25.4,64.3794,66.61049268926574,ARIMA
240,Trigo,62.774,61.7935,2,58500.0,56200.0,61450.0,53425.0,4.980135,67.0,25.7,62.4906,65.91730584942567,ARIMA
241,Trigo,68.0659,65.2951,2,69950.0,60425.0,73925.0,59350.0,5.129095454545455,67.0,25.5,62.774,68.10944286041953,ARIMA
242,Trigo,74.1798,69.6117,2,55350.0,67800.0,69775.0,53800.0,5.133047619047619,67.0,23.4,68.0659,73.4682700880959,ARIMA
243,Trigo,74.2311,70.3762,2,52725.0,55650.0,57300.0,51425.0,5.388975,67.0,23.4,74.1798,76.77964557843833,ARIMA
244,Trigo,74.3887,70.6659,2,53275.0,52675.0,55200.0,49350.0,5.542047826086956,67.0,23.4,74.2311,76.93610103191403,ARIMA
245,Trigo,77.0124,71.5292,2,57760.0,55262.0,59862.0,54440.0,5.5526136363636365,67.0,23.4,74.3887,77.50775380241986,ARIMA
